,Annual average(鈩?,Annual mean of daily maximum(鈩?,Annual mean of daily minimum(鈩?,Sampling month average(鈩?,Sampling moment(鈩?,Annual(mm),Sampling month(mm),GDP per capita (dollars),City population,Actual Inf rate (m3/d),HRT (hr) Plant,HRT (hr) Aeration tank,SRT (d),BOD:(mg/l):Inf,BOD:inf/(1+recycle ratio),BOD:Aeration tank inf,BOD-Removal rate,COD:(mg/l):Inf,COD:Inf/(1+recycle ratio),COD:Aeration tank inf,COD-Removal rate,NH4-N:(mg/l):Inf,NH4-N:Aeration tank inf,NH4-Removal rate,TN:(mg/l):Inf,TN:Aeration tank inf,TN-Removal rate,TP:(mg/l):Inf,TP:Aeration tank inf,TP-Removal rate,Percentage,MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature(鈩?,Conductivity (miu S/cm),SVI (ml/g),Gammaproteobacteria,Bacteroidia,Unclassified,Alphaproteobacteria,Others,Clostridia,Anaerolineae,Parcubacteria,Polyangia,Planctomycetes,Verrucomicrobiae,Bdellovibrionia,Chlamydiae,Oligoflexia,Phycisphaerae,Gracilibacteria,Actinobacteria,Bacilli,Microgenomatia,Babeliae,ABY1,Saccharimonadia,Acidimicrobiia,Omnitrophia,Cyanobacteriia,Acidobacteriae,Myxococcia,Nanoarchaeia,Thermoleophilia,Blastocatellia,OM190,Spirochaetia,Nitrospiria,Chloroflexia,Kiritimatiellae,Ignavibacteria,Desulfuromonadia,Campylobacteria,Gemmatimonadetes,Vicinamibacteria,Fimbriimonadia,Vampirivibrionia,Desulfovibrionia,Negativicutes,Holophagae,Leptospirae,metagenome,Kapabacteria,Lineage IIb,Desulfobacteria,Hydrogenedentia
247,11.66666667,16.11111111,8.333333333,22,10.65714,1286,72,33765,2230600,160102.4,19.23245,9.718041,15.25832,202.1696,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,30.46875,31.73046875,1.46875,7.703125,2.29296875,0.875,6.36328125,0.16796875,2.97265625,0.44921875,1.4609375,0.203125,0.13671875,0.703125,0.28125,0.58984375,1.72265625,0.32421875,0.109375,0.08203125,0.015625,0.26171875,0.703125,0.02734375,0,0.5078125,0.28515625,0,0.23828125,0.06640625,0.33984375,0.0078125,1.71484375,0.07421875,0.1328125,2.3515625,0.46484375,0.109375,0.34765625,0.75390625,0.26953125,0.06640625,0.06640625,0.046875,0.23828125,0.20703125,0.328125,0.05078125,0,0,0.21875
248,26.98,31.7,23.3,28,10.65714,2378,165,66864,5472700,840000,5.7,2.8,5,200,133.3333333,222.9448,0.96,500,333.3333333,444.2271,0.92,32,32,0.9375,42,42,0.880952381,5,5,0.5,0,3348,1.8,6.5,30,1285.803279,197.4546,24.29296875,50.38671875,2.2109375,3.02734375,0.53515625,0.19921875,1.28515625,1.0234375,5.70703125,0.24609375,1.29296875,0.421875,0.1171875,0.234375,0.12109375,1.24609375,0.6484375,0.11328125,0.01171875,0.30859375,0.046875,0.27734375,0.43359375,0.01171875,0,0.31640625,0.140625,0.02734375,0.04296875,0.0546875,0.02734375,0.09765625,0.12890625,0.08984375,0.05078125,0.3125,0.0546875,0.25,0.3515625,0.05078125,0.0546875,0.62109375,0.0703125,0.046875,0.9296875,1.30859375,0.0625,0.55859375,0.125,0.01171875,0.015625
249,26.98,31.7,23.3,28,10.65714,2378,165,66864,5472700,840000,5.7,2.8,5,200,133.3333333,222.9448,0.96,500,333.3333333,444.2271,0.92,32,32,0.9375,42,42,0.880952381,5,5,0.5,0,3348,1.8,6.5,30,1285.803279,197.4546,23.59765625,45.640625,2.03515625,3.5078125,0.69921875,0.46484375,2.25390625,1.15234375,6.13671875,0.515625,1.06640625,0.4765625,0.09375,0.1875,0.0859375,1.1328125,2.19140625,0.1796875,0.0078125,0.25,0.03515625,0.390625,1.37109375,0.0078125,0.01171875,0.39453125,0.08203125,0.015625,0.10546875,0.046875,0.08984375,0.140625,0.46484375,0.24609375,0.0703125,0.37109375,0.015625,0.1015625,0.37890625,0.09375,0.04296875,0.73828125,0.10546875,0.01953125,0.87109375,1.421875,0.08984375,0.49609375,0.0859375,0.00390625,0.015625
250,26.98,31.7,23.3,28,10.65714,2378,165,66864,5472700,840000,5.7,2.8,5,200,133.3333333,222.9448,0.96,500,333.3333333,444.2271,0.92,32,32,0.9375,42,42,0.880952381,5,5,0.5,0,3348,1.8,6.5,30,1285.803279,197.4546,29.2265625,41.8046875,2.6484375,3.6015625,0.59765625,0.296875,1.8984375,0.9921875,5.66796875,0.44921875,1.33203125,0.33984375,0.14453125,0.26171875,0.08984375,0.84375,1.8515625,0.203125,0.01171875,0.34375,0.0390625,0.30078125,1.0859375,0.03125,0.00390625,0.34765625,0.109375,0.046875,0.08984375,0.03515625,0.05859375,0.06640625,0.36328125,0.18359375,0.078125,0.2734375,0.015625,0.19140625,0.3515625,0.09375,0.0625,0.796875,0.08984375,0.0625,0.7265625,1.16796875,0.09765625,0.48828125,0.11328125,0.01171875,0.01171875
251,26.98,31.7,23.3,28,10.65714,2378,165,66864,5472700,184895,16,9,13,303,168.3333333,222.9448,0.95379538,814,452.2222222,444.2271,0.93980344,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.4,6052,1.5,7,30,1285.803279,197.4546,34.91796875,28.6875,1.671875,6,1.45703125,0.25390625,3.79296875,0.42578125,5.55859375,0.81640625,1.19921875,0.5234375,0.3515625,0.18359375,0.890625,0.61328125,0.20703125,0.14453125,0.1796875,0.10546875,0.046875,0.03125,0.28515625,0.14453125,0,0.3046875,1.8515625,0.3359375,0.4765625,2.65625,0.92578125,0.03125,1.1640625,0.0859375,0.02734375,0.15234375,0.36328125,0.17578125,0.578125,0.32421875,0.13671875,0.3671875,0.01953125,0.046875,0.34765625,0.4296875,0.05859375,0.5390625,0.06640625,0.00390625,0.04296875
252,26.98,31.7,23.3,28,10.65714,2378,165,66864,5472700,184895,16,9,13,303,168.3333333,222.9448,0.95379538,814,452.2222222,444.2271,0.93980344,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.4,6052,1.5,7,30,1285.803279,197.4546,34.796875,27.3125,1.8671875,6.66796875,1.44140625,0.28515625,4.03125,0.45703125,5.7578125,0.9609375,1.140625,0.54296875,0.32421875,0.203125,0.9765625,0.64453125,0.4375,0.16015625,0.23828125,0.12109375,0.01953125,0.03125,0.34375,0.17578125,0.01171875,0.26171875,1.7109375,0.2890625,0.69140625,2.296875,0.8828125,0.0234375,1.0234375,0.1640625,0.0546875,0.23828125,0.38671875,0.13671875,0.5625,0.46875,0.109375,0.30078125,0.01171875,0.0546875,0.33984375,0.3828125,0.0625,0.5,0.0546875,0.00390625,0.0390625
253,26.98,31.7,23.3,28,10.65714,2378,165,66864,5472700,184895,16,9,13,303,168.3333333,222.9448,0.95379538,814,452.2222222,444.2271,0.93980344,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.4,6052,1.5,7,30,1285.803279,197.4546,36.109375,26.7421875,1.6640625,6.41796875,1.35546875,0.2734375,3.8125,0.4453125,5.90234375,0.99609375,1.2265625,0.47265625,0.27734375,0.16015625,1.03125,0.703125,0.359375,0.1328125,0.20703125,0.109375,0.0390625,0.01953125,0.421875,0.15234375,0,0.30078125,1.62109375,0.29296875,0.60546875,2.54296875,0.8203125,0.01953125,0.98828125,0.140625,0.03125,0.21875,0.30859375,0.078125,0.63671875,0.50390625,0.1328125,0.34765625,0.015625,0.0703125,0.3046875,0.3125,0.03125,0.51171875,0.08203125,0,0.05078125
254,26.98,31.7,23.3,28,10.65714,2378,165,66864,5472700,85000,12,4.5,10,202.1696,116.8853,222.9448,6.525154,462,245.8166,444.2271,0.948051948,23,20.95466,0.973913043,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,1474,2.664488,6.1,23.402141,1285.803279,197.4546,30.703125,23.18359375,2.4296875,7.1640625,0.8671875,0.625,3.63671875,0.94140625,7.203125,0.85546875,0.88671875,0.6484375,0.27734375,0.7109375,1.32421875,0.2265625,1.90234375,0.2265625,0.0078125,0.68359375,0.046875,0.09765625,0.64453125,0.03515625,0.0078125,0.515625,1.03515625,0.00390625,0.58203125,1.35546875,0.38671875,0.1015625,3.5859375,0.50390625,0.05078125,0.02734375,0.0234375,0.671875,0.43359375,0.2734375,0.046875,0.48828125,0.02734375,0.06640625,0.359375,3.8515625,0.1328125,0.09375,0.0234375,0.00390625,0.01953125
255,26.98,31.7,23.3,28,10.65714,2378,165,66864,5472700,85000,12,4.5,10,202.1696,116.8853,222.9448,6.525154,462,245.8166,444.2271,0.948051948,23,20.95466,0.973913043,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,1474,2.664488,6.1,23.402141,1285.803279,197.4546,33.01171875,30.7890625,1.84765625,5.9765625,0.79296875,0.3671875,1.984375,0.57421875,6.78125,0.4453125,1.06640625,0.65234375,0.26953125,0.80078125,1.23828125,0.40234375,0.51953125,0.08203125,0.015625,0.671875,0.01171875,0.1015625,0.23828125,0.046875,0.00390625,0.3203125,0.87890625,0.00390625,0.15625,1.82421875,0.30078125,0.08203125,1.98046875,0.25,0.02734375,0.05859375,0.09375,0.57421875,0.34765625,0.21484375,0.0546875,0.5390625,0.04296875,0.08984375,0.390625,2.72265625,0.12109375,0.16015625,0.0234375,0,0.05078125
256,26.98,31.7,23.3,28,10.65714,2378,165,66864,5472700,85000,12,4.5,10,202.1696,116.8853,222.9448,6.525154,462,245.8166,444.2271,0.948051948,23,20.95466,0.973913043,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,1474,2.664488,6.1,23.402141,1285.803279,197.4546,30.08984375,32.57421875,1.8984375,6.22265625,0.68359375,0.4921875,2.0625,0.8125,7.48828125,0.53125,1.0546875,0.6171875,0.24609375,0.734375,1.3203125,0.40234375,0.6875,0.1328125,0.0078125,0.54296875,0.04296875,0.109375,0.2109375,0.01953125,0,0.375,0.71875,0.00390625,0.18359375,1.7578125,0.28515625,0.05078125,2.296875,0.24609375,0.03125,0.06640625,0.0625,0.2890625,0.35546875,0.1640625,0.0625,0.45703125,0.01171875,0.05859375,0.375,2.796875,0.1328125,0.1484375,0.02734375,0.0078125,0.05078125
257,26.98,31.7,23.3,28,10.65714,2378,165,66864,5472700,204000,12,8.2,5,254,116.8853,222.9448,0.960629921,530,245.8166,444.2271,0.924528302,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,2392,2.664488,6.2,30,1285.803279,197.4546,37.734375,24.20703125,1.5234375,5.8359375,2.32421875,0.52734375,1.44921875,0.69140625,8.80078125,0.73046875,1.33984375,1.375,0.6171875,1.015625,0.734375,0.33203125,0.33203125,0.1875,0.0390625,0.26171875,0.015625,0.0625,0.46484375,0.05078125,0.015625,0.19140625,0.81640625,0.0390625,0.25390625,1.1796875,0.33984375,0.125,0.53125,0.61328125,0.04296875,0.19140625,0.203125,0.3671875,0.65625,0.3046875,0.125,0.31640625,0.08203125,0.05078125,0.90625,1.35546875,0.12890625,0.28515625,0.11328125,0.01953125,0.09375
258,26.98,31.7,23.3,28,10.65714,2378,165,66864,5472700,204000,12,8.2,5,254,116.8853,222.9448,0.960629921,530,245.8166,444.2271,0.924528302,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,2392,2.664488,6.2,30,1285.803279,197.4546,34.71875,24.546875,1.76171875,6.6640625,2.1953125,0.625,2.02734375,0.70703125,8.11328125,0.84765625,1.08203125,1.40625,0.640625,0.75,0.734375,0.43359375,0.578125,0.2109375,0.0625,0.24609375,0.0546875,0.09375,0.546875,0.0703125,0.0078125,0.22265625,0.8046875,0.03125,0.37109375,1.3203125,0.30078125,0.125,1.1796875,1.21875,0.0546875,0.3203125,0.21875,0.1484375,0.765625,0.43359375,0.13671875,0.21875,0.08203125,0.078125,0.98046875,1.1171875,0.22265625,0.2578125,0.12109375,0.03125,0.11328125
259,26.98,31.7,23.3,28,10.65714,2378,165,66864,5472700,204000,12,8.2,5,254,116.8853,222.9448,0.960629921,530,245.8166,444.2271,0.924528302,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,2392,2.664488,6.2,30,1285.803279,197.4546,34.1171875,21.7734375,1.69140625,7.0546875,2.31640625,0.609375,2.765625,0.70703125,7.89453125,1.23046875,1.17578125,1.37890625,0.671875,1.0078125,0.8125,0.35546875,0.9921875,0.30078125,0.0859375,0.21484375,0.04296875,0.09765625,0.9609375,0.0390625,0.01953125,0.21875,0.69140625,0.01953125,0.73046875,1.12109375,0.26953125,0.09375,1.79296875,1.75390625,0.09765625,0.2265625,0.1875,0.11328125,0.64453125,0.44921875,0.10546875,0.30859375,0.05078125,0.04296875,0.90234375,1.3046875,0.15234375,0.2265625,0.12109375,0.00390625,0.0546875
260,12.5,33.9,-16.4,27,10.65714,1348,275,34355,24622600,22657,12,7,15.25832,142,116.8853,222.9448,0.991549296,241,245.8166,444.2271,0.975518672,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,32.6484375,30.95703125,2.06640625,3.5703125,2.09765625,0.48828125,1.96875,1.3515625,5.19140625,0.67578125,1.3359375,0.80078125,0.08984375,0.62890625,0.79296875,0.453125,0.4765625,0.15234375,0.08203125,0.2734375,0.046875,0.33203125,0.16796875,0.0625,0.01171875,0.53125,0.75390625,0.171875,0.078125,2.87890625,0.703125,0.03125,2.84375,0.20703125,0.2109375,1.1875,0.11328125,0.1796875,0.43359375,0.19140625,0.41796875,0.36328125,0.03515625,0.05078125,0.3046875,0.3984375,0.19921875,0.625,0.1796875,0.00390625,0.18359375
261,12.5,33.9,-16.4,27,10.65714,1348,275,34355,24622600,22657,12,7,15.25832,142,116.8853,222.9448,0.991549296,241,245.8166,444.2271,0.975518672,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,34.66796875,28.921875,1.88671875,3.78515625,2.2578125,0.51171875,2.1171875,1.2109375,5.62890625,0.6015625,1.3125,0.68359375,0.08203125,0.58203125,0.9140625,0.34375,0.52734375,0.15625,0.09375,0.25,0.06640625,0.23828125,0.25390625,0.02734375,0.01953125,0.61328125,0.86328125,0.203125,0.140625,2.30078125,0.70703125,0.03515625,2.40625,0.3359375,0.1953125,0.9453125,0.1484375,0.1171875,0.74609375,0.28125,0.33984375,0.3125,0.0390625,0.0390625,0.41015625,0.390625,0.30078125,0.67578125,0.16015625,0.00390625,0.1484375
262,12.5,33.9,-16.4,27,10.65714,1348,275,34355,24622600,22657,12,7,15.25832,142,116.8853,222.9448,0.991549296,241,245.8166,444.2271,0.975518672,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,34.85546875,29.59765625,1.8359375,3.59765625,2.03515625,0.45703125,1.9609375,1.16796875,6.015625,0.59765625,1.41015625,0.7109375,0.09375,0.56640625,1.0078125,0.35546875,0.52734375,0.17578125,0.0703125,0.203125,0.06640625,0.2578125,0.18359375,0.0390625,0.01171875,0.5078125,0.81640625,0.19140625,0.14453125,2.54296875,0.71875,0.05078125,2.07421875,0.2890625,0.234375,0.94921875,0.1171875,0.09765625,0.59375,0.25,0.3984375,0.3125,0.015625,0.0390625,0.3828125,0.2734375,0.16796875,0.65234375,0.23828125,0.01171875,0.12890625
263,18.33333333,13.88888889,9.444444444,27,10.65714,1375,280,34355,24622600,781341,14,7.3,15.25832,51.3,116.8853,222.9448,0.923976608,127.5,245.8166,444.2271,0.930980392,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,35.53125,27.6171875,2.5546875,5.30078125,1.3046875,0.59375,1.4921875,1.6875,7.5078125,0.4921875,0.55859375,0.76953125,0.1953125,0.36328125,0.5625,0.40234375,0.546875,0.17578125,0.04296875,0.36328125,0.1484375,1.171875,0.2265625,0.01953125,0.05859375,0.625,0.6796875,0.0078125,0.11328125,1.09765625,0.34765625,0.05078125,2.390625,0.03125,0.03515625,0.4375,0.08203125,0.7890625,0.484375,0.16796875,0.30078125,0.25,0.125,0.08984375,0.30859375,1.36328125,0.08203125,0.2734375,0.07421875,0.00390625,0.1015625
264,18.33333333,13.88888889,9.444444444,27,10.65714,1375,280,34355,24622600,781341,14,7.3,15.25832,51.3,116.8853,222.9448,0.923976608,127.5,245.8166,444.2271,0.930980392,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,34.9296875,40.04296875,0.6328125,2.1796875,1.75390625,0.78515625,0.9296875,1.5234375,3.640625,0.3359375,1.1328125,0.65234375,0.03515625,0.12109375,0.421875,0.8046875,0.29296875,0.10546875,0.03125,0.234375,0.0703125,0.5,0.25,0.1015625,0.05078125,0.5390625,0.546875,0.0234375,0.05078125,0.7578125,0.171875,0.10546875,0.52734375,0.01953125,0.03515625,0.80078125,0.41796875,1.33203125,0.37109375,0.1328125,0.25,0.2421875,0.18359375,0.03125,0.75390625,0.796875,0.109375,0.1015625,0.05078125,0.0234375,0.06640625
265,18.33333333,13.88888889,9.444444444,27,10.65714,1375,280,34355,24622600,781341,14,7.3,15.25832,51.3,116.8853,222.9448,0.923976608,127.5,245.8166,444.2271,0.930980392,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,36.1796875,25.7734375,2.44921875,5.0234375,1.4140625,0.3671875,1.55078125,1.50390625,10.46875,0.41015625,0.4765625,0.7578125,0.13671875,0.453125,0.6640625,0.359375,0.44140625,0.09375,0.046875,0.375,0.140625,0.9453125,0.24609375,0.0390625,0.03125,0.46484375,0.8984375,0.01171875,0.171875,0.72265625,0.5703125,0.0625,2.1640625,0.0234375,0.03125,0.20703125,0.1015625,0.31640625,1,0.2109375,0.140625,0.1875,0.07421875,0.01953125,0.44921875,1.25390625,0.046875,0.3671875,0.07421875,0.015625,0.06640625
266,18.33333333,13.88888889,9.444444444,27,10.65714,1256,362,34355,24622600,1663077,12,7,15.25832,65.8,116.8853,222.9448,0.867781155,119.9,245.8166,444.2271,0.92910759,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,34.98828125,28.828125,1.43359375,3.62890625,5.3046875,0.93359375,2.16015625,1.296875,3.26171875,0.62890625,0.95703125,0.49609375,0.15234375,0.12890625,0.65625,0.59375,0.50390625,0.30078125,0.09375,0.140625,0.109375,0.71875,0.75390625,0.125,0.02734375,0.421875,0.46484375,0.02734375,0.24609375,1.2734375,0.21484375,0.3203125,2.06640625,0.015625,0.4140625,0.984375,1,0.6328125,0.70703125,0.359375,0.234375,0.19921875,0.390625,0.13671875,0.6328125,0.58984375,0.0703125,0.12890625,0.02734375,0.1484375,0.0703125
267,18.33333333,13.88888889,9.444444444,27,10.65714,1256,362,34355,24622600,1663077,12,7,15.25832,65.8,116.8853,222.9448,0.867781155,119.9,245.8166,444.2271,0.92910759,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,36.515625,31.5546875,1.05078125,3.859375,4.4921875,0.9765625,0.94921875,1.4609375,4.3046875,0.33203125,1.09765625,0.44921875,0.0390625,0.16015625,0.54296875,0.765625,0.6953125,0.30859375,0.015625,0.140625,0.0703125,0.390625,0.34375,0.08203125,0.02734375,0.53515625,0.6171875,0.03125,0.04296875,0.8125,0.23828125,0.36328125,0.40625,0.0234375,0.51171875,0.484375,1.12109375,0.6328125,0.609375,0.21484375,0.14453125,0.16015625,0.41015625,0.15625,0.71875,0.7578125,0.03515625,0.13671875,0.03125,0.10546875,0.07421875
268,18.33333333,13.88888889,9.444444444,27,10.65714,1256,362,34355,24622600,1663077,12,7,15.25832,65.8,116.8853,222.9448,0.867781155,119.9,245.8166,444.2271,0.92910759,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,34.58984375,32.0859375,1.3203125,3.84375,4.93359375,1.05078125,0.984375,1.5234375,4.0859375,0.33984375,0.96484375,0.40625,0.0390625,0.17578125,0.54296875,0.71875,0.64453125,0.25390625,0.01953125,0.14453125,0.12109375,0.4921875,0.27734375,0.09765625,0.03515625,0.5390625,0.53515625,0.0234375,0.02734375,1.0625,0.20703125,0.44140625,0.5234375,0.03125,0.58984375,0.4765625,1.1484375,0.640625,0.671875,0.20703125,0.1484375,0.22265625,0.46484375,0.23046875,0.81640625,0.81640625,0.03515625,0.15625,0.01953125,0.1796875,0.09375
269,12.3,34.7,-18.1,27,10.65714,1311,267,34355,24622600,491471,14,7.5,15.25832,57.5,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,29.52734375,25.3671875,1.9140625,5.390625,2.8984375,0.640625,2.52734375,1.53125,8.6484375,0.59765625,1.29296875,1.046875,0.4375,0.73046875,1.04296875,0.1953125,1.15625,0.1875,0.2578125,0.20703125,0.359375,0.25390625,0.33203125,0.07421875,0.01953125,0.58203125,1.015625,0.0390625,0.31640625,2.07421875,0.66796875,0.08984375,1.734375,0.2734375,0.0390625,1.46875,0.13671875,0.76953125,0.9296875,0.3125,0.59375,0.31640625,0.03125,0.05078125,0.26953125,0.72265625,0.2734375,0.33984375,0.19140625,0.0078125,0.1171875
270,12.3,34.7,-18.1,27,10.65714,1311,267,34355,24622600,491471,14,7.5,15.25832,57.5,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,29.98828125,24.7890625,2.0546875,5.578125,3.01171875,0.6328125,2.55078125,1.69140625,8.328125,0.71875,1.15625,1.1171875,0.55078125,0.7265625,0.96484375,0.1484375,1.171875,0.109375,0.16796875,0.23828125,0.34375,0.26953125,0.39453125,0.12890625,0.01953125,0.5703125,1.03515625,0.078125,0.36328125,1.984375,0.6875,0.0546875,2.34765625,0.234375,0.03515625,1.65625,0.1953125,0.2734375,0.73046875,0.33203125,0.58203125,0.28125,0.0390625,0.046875,0.19140625,0.625,0.2578125,0.296875,0.14453125,0,0.10546875
271,12.3,34.7,-18.1,27,10.65714,1311,267,34355,24622600,491471,14,7.5,15.25832,57.5,116.8853,222.9448,6.525154,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,28.90234375,25.484375,2.015625,5.828125,2.85546875,0.5078125,2.5234375,1.79296875,9.11328125,0.6171875,1.37109375,1.15234375,0.64453125,0.8203125,1.0078125,0.21484375,1.109375,0.1875,0.1875,0.23828125,0.32421875,0.24609375,0.33984375,0.0625,0.04296875,0.57421875,1,0.06640625,0.44140625,1.96484375,0.7109375,0.078125,1.94921875,0.234375,0.05078125,1.4609375,0.12109375,0.296875,0.8125,0.1875,0.53515625,0.26171875,0.03515625,0.05078125,0.19921875,0.609375,0.20703125,0.296875,0.140625,0.00390625,0.12109375
272,25.6,30.3,19.5,30.3,10.65714,1738,360,40534,2803700,35000,18.5,8.88,12.5,45,25,45,0.922222222,110,61.11111111,110,0.772727273,25,25,0.6,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,2000,0.2,6.2,31,1285.803279,197.4546,17.3828125,28.16796875,3.8828125,6.328125,6.6171875,0.51171875,8.4140625,0.60546875,3.25390625,1.04296875,0.94921875,0.33203125,0.93359375,0.27734375,1.46875,0.33984375,0.26953125,0.109375,0.73046875,0.234375,0.3984375,0.6328125,0.82421875,0.04296875,0,0.19921875,0.2890625,0.15625,0.66015625,2.75,0.62890625,0.05078125,0.74609375,0.0859375,1.5625,4.76171875,0.26171875,0.28125,0.4375,0.96875,0.56640625,0.12890625,0.046875,0.046875,0.13671875,0.03125,0.41796875,0.38671875,0.03125,0.03515625,0.58203125
273,25.6,30.3,19.5,30.3,10.65714,1738,360,40534,2803700,35000,18.5,8.88,12.5,45,25,45,0.922222222,110,61.11111111,110,0.772727273,25,25,0.6,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,2000,0.2,6.2,31,1285.803279,197.4546,15.9140625,25.23046875,3.7421875,6.30859375,6.55859375,1.13671875,11.3359375,0.5234375,2.8359375,1.76171875,0.9453125,0.38671875,0.8125,0.359375,1.1953125,0.203125,0.5859375,0.359375,0.7890625,0.26171875,0.36328125,0.73828125,1.76171875,0.046875,0.0078125,0.19140625,0.29296875,0.08984375,1.04296875,2.27734375,0.55859375,0.07421875,1.51171875,0.1328125,1.26953125,4.1328125,0.3046875,0.0625,0.35546875,1.23828125,0.59375,0.09375,0.04296875,0.0078125,0.08203125,0.015625,0.39453125,0.375,0.046875,0.05078125,0.59765625
274,25.6,30.3,19.5,30.3,10.65714,1738,360,40534,2803700,35000,18.5,8.88,12.5,45,25,45,0.922222222,110,61.11111111,110,0.772727273,25,25,0.6,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0,2000,0.2,6.2,31,1285.803279,197.4546,24.64453125,14.15234375,4.8828125,10.95703125,6.57421875,0.60546875,5.5,0.0859375,2.6484375,1.8671875,0.421875,0.5625,0.484375,0.140625,2.609375,0.1640625,3.7734375,0.265625,0.46484375,0.4375,0.4140625,1.98046875,2.12109375,0.00390625,0.00390625,0.02734375,0.15234375,0.15625,4.15625,0.87890625,0.37109375,0.23828125,0.3203125,0.4296875,0.40234375,3.109375,0.33984375,0.01953125,1.18359375,0.71484375,0.9609375,0.0390625,0.1640625,0,0.05859375,0.0859375,0.125,0.19921875,0,0.02734375,0.07421875
275,25.6,30.3,19.5,30.3,10.65714,1738,360,40534,2803700,3000,24,16,13,30,12,30,0.666666667,100,40,100,0.736,12,12,2.475801,14.5,14.5,10.25516,3.5,3.5,1.360973,0,4500,2.5,7,30,1285.803279,197.4546,17.3984375,24.2265625,3.9765625,6.484375,6.8125,0.7421875,10.140625,0.51953125,2.859375,1.58984375,0.77734375,0.4765625,0.78515625,0.31640625,1.46875,0.21875,0.56640625,0.234375,0.72265625,0.28515625,0.34765625,0.62109375,1.76953125,0.03515625,0.00390625,0.19140625,0.25390625,0.171875,1.46875,2.31640625,0.828125,0.05078125,1.1171875,0.16796875,1.265625,4.45703125,0.33203125,0.06640625,0.4609375,1.2578125,0.57421875,0.06640625,0.046875,0.01171875,0.046875,0.03515625,0.45703125,0.32421875,0.05859375,0.05078125,0.54296875
